Document Name,Document generator status,DWG report path,PDF generation status,PDF report path
G02-1-PRD0154-E-RIO-01-P01-12,True,public/MONDAY_BOARDS_TEMPLATE/REPORTS/G02-1-PRD0154-E-RIO-01-P01-12_20260526184648_document_generator_report.txt,True,public/MONDAY_BOARDS_TEMPLATE/REPORTS/G02-1-PRD0154-E-RIO-01-P01-12_20260526184725_pdf_generation_report.txt
