Document Name,Document generator status,DWG report path,PDF generation status,PDF report path
G02-1-PRD0154-E-RIO-01-P01-04,True,public/MONDAY_BOARDS_TEMPLATE/REPORTS/G02-1-PRD0154-E-RIO-01-P01-04_20260526184705_document_generator_report.txt,True,public/MONDAY_BOARDS_TEMPLATE/REPORTS/G02-1-PRD0154-E-RIO-01-P01-04_20260526184726_pdf_generation_report.txt
